datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2012-02-18 08:00:00,1,0,0,1,9.02,13.635,87,0.0,10,95,105
2012-02-18 09:00:00,1,0,0,1,9.02,12.12,80,7.0015,23,117,140
2012-02-18 10:00:00,1,0,0,1,10.66,13.635,81,7.0015,48,161,209
2012-02-18 11:00:00,1,0,0,1,13.12,16.665,57,8.9981,102,186,288
2012-02-18 12:00:00,1,0,0,1,14.76,17.425,43,12.998,129,237,366
2012-02-18 13:00:00,1,0,0,1,16.4,20.455,43,19.0012,164,228,392
2012-02-18 14:00:00,1,0,0,1,18.04,21.97,35,23.9994,182,244,426
2012-02-18 15:00:00,1,0,0,1,17.22,21.21,41,16.9979,228,270,498
2012-02-18 16:00:00,1,0,0,1,18.04,21.97,44,22.0028,185,220,405
2012-02-18 17:00:00,1,0,0,1,19.68,23.485,36,19.0012,139,222,361
2012-02-18 18:00:00,1,0,0,1,18.86,22.725,38,19.9995,69,172,241
2012-02-18 19:00:00,1,0,0,1,18.04,21.97,44,11.0014,36,149,185
2012-02-18 20:00:00,1,0,0,1,18.04,21.97,44,11.0014,24,122,146
2012-02-18 21:00:00,1,0,0,1,18.04,21.97,33,19.9995,25,86,111
2012-02-18 22:00:00,1,0,0,1,16.4,20.455,40,30.0026,15,105,120
2012-02-18 23:00:00,1,0,0,2,14.76,16.665,40,26.0027,11,58,69
2012-02-19 00:00:00,1,0,0,2,13.94,15.15,39,23.9994,7,61,68
2012-02-19 01:00:00,1,0,0,2,13.12,15.15,39,16.9979,9,60,69
2012-02-19 02:00:00,1,0,0,2,12.3,14.395,36,19.0012,1,48,49
2012-02-19 03:00:00,1,0,0,2,12.3,14.395,36,15.0013,2,11,13
2012-02-19 04:00:00,1,0,0,2,11.48,12.88,41,26.0027,0,2,2
2012-02-19 05:00:00,1,0,0,2,10.66,11.365,48,19.9995,0,0,0
2012-02-19 06:00:00,1,0,0,1,9.84,10.605,52,22.0028,0,1,1
2012-02-19 07:00:00,1,0,0,2,9.84,10.605,52,19.0012,1,10,11
2012-02-19 08:00:00,1,0,0,2,9.84,11.365,56,12.998,9,46,55
2012-02-19 09:00:00,1,0,0,2,9.84,11.365,56,16.9979,19,71,90
2012-02-19 10:00:00,1,0,0,2,10.66,12.12,52,16.9979,47,144,191
2012-02-19 11:00:00,1,0,0,2,10.66,11.365,56,22.0028,82,140,222
2012-02-19 12:00:00,1,0,0,2,11.48,13.635,52,16.9979,71,182,253
2012-02-19 13:00:00,1,0,0,1,12.3,15.15,49,11.0014,63,200,263
2012-02-19 14:00:00,1,0,0,2,13.12,15.91,45,12.998,47,189,236
2012-02-19 15:00:00,1,0,0,2,12.3,14.395,49,12.998,85,167,252
2012-02-19 16:00:00,1,0,0,2,13.12,15.15,45,19.0012,62,152,214
2012-02-19 17:00:00,1,0,0,2,12.3,14.395,49,16.9979,20,129,149
2012-02-19 18:00:00,1,0,0,2,12.3,13.635,49,22.0028,21,142,163
2012-02-19 19:00:00,1,0,0,2,12.3,14.395,52,16.9979,17,93,110
2012-02-19 20:00:00,1,0,0,2,12.3,14.395,52,19.0012,23,79,102
2012-02-19 21:00:00,1,0,0,3,10.66,12.88,65,11.0014,4,39,43
2012-02-19 22:00:00,1,0,0,3,9.84,12.88,75,6.0032,7,46,53
2012-02-19 23:00:00,1,0,0,2,9.02,11.365,93,11.0014,5,37,42
2012-03-01 00:00:00,1,0,1,2,17.22,21.21,94,0.0,-1,11,10
2012-03-01 01:00:00,1,0,1,3,18.86,22.725,94,7.0015,0,8,8
2012-03-01 02:00:00,1,0,1,2,18.86,22.725,94,19.0012,0,-1,-1
2012-03-01 03:00:00,1,0,1,1,18.86,22.725,94,15.0013,0,4,4
2012-03-01 04:00:00,1,0,1,1,19.68,23.485,88,12.998,0,6,6
2012-03-01 05:00:00,1,0,1,1,19.68,23.485,88,11.0014,-1,18,17
2012-03-01 06:00:00,1,0,1,2,17.22,21.21,94,0.0,2,105,107
2012-03-01 07:00:00,1,0,1,2,18.04,21.97,94,8.9981,8,300,308
2012-03-01 08:00:00,1,0,1,1,17.22,21.21,94,8.9981,13,577,590
2012-03-01 09:00:00,1,0,1,1,18.86,22.725,77,16.9979,5,279,284
2012-03-01 10:00:00,1,0,1,1,21.32,25.0,55,11.0014,11,119,130
2012-03-01 11:00:00,1,0,1,1,22.96,26.515,43,12.998,17,145,162
2012-03-01 12:00:00,1,0,1,1,22.96,26.515,37,15.0013,16,204,220
2012-03-01 13:00:00,1,0,1,1,23.78,27.275,32,16.9979,25,183,208
2012-03-01 14:00:00,1,0,1,1,23.78,27.275,35,15.0013,35,177,212
2012-03-01 15:00:00,1,0,1,1,24.6,31.06,31,16.9979,32,193,225
2012-03-01 16:00:00,1,0,1,1,23.78,27.275,32,19.9995,36,324,360
2012-03-01 17:00:00,1,0,1,1,22.96,26.515,35,19.9995,49,552,601
2012-03-01 18:00:00,1,0,1,1,22.14,25.76,34,23.9994,28,494,522
2012-03-01 19:00:00,1,0,1,1,19.68,23.485,41,22.0028,11,322,333
2012-03-01 20:00:00,1,0,1,1,18.04,21.97,44,27.9993,12,238,250
2012-03-01 21:00:00,1,0,1,1,17.22,21.21,47,31.0009,7,188,195
2012-03-01 22:00:00,1,0,1,1,15.58,19.695,50,16.9979,1,125,126
2012-03-01 23:00:00,1,0,1,1,14.76,17.425,50,15.0013,8,73,81
2012-03-02 00:00:00,1,0,1,1,13.94,16.665,53,11.0014,2,45,47
2012-03-02 01:00:00,1,0,1,1,13.94,15.91,49,15.0013,2,17,19
2012-03-02 02:00:00,1,0,1,1,13.94,15.91,53,19.0012,2,5,7
2012-03-02 03:00:00,1,0,1,1,13.12,15.91,57,12.998,0,4,4
2012-03-02 04:00:00,1,0,1,1,13.12,17.425,61,0.0,0,2,2
2012-03-02 05:00:00,1,0,1,1,12.3,16.665,70,0.0,-1,15,14
2012-03-02 06:00:00,1,0,1,1,12.3,16.665,70,0.0,2,86,88
2012-03-02 07:00:00,1,0,1,1,12.3,16.665,70,0.0,6,260,266
2012-03-02 08:00:00,1,0,1,1,11.48,15.15,75,6.0032,16,533,549
2012-03-02 09:00:00,1,0,1,1,12.3,16.665,81,0.0,14,302,316
2012-03-02 10:00:00,1,0,1,1,14.76,17.425,50,11.0014,15,115,130
2012-03-02 11:00:00,1,0,1,1,15.58,19.695,46,12.998,38,152,190
2012-03-02 12:00:00,1,0,1,1,16.4,20.455,43,11.0014,40,190,230
2012-03-02 13:00:00,1,0,1,1,17.22,21.21,44,15.0013,32,196,228
2012-03-02 14:00:00,1,0,1,2,18.04,21.97,44,19.0012,27,180,207
2012-03-02 15:00:00,1,0,1,2,17.22,21.21,50,19.9995,6,72,78
2012-03-02 16:00:00,1,0,1,3,16.4,20.455,58,19.9995,1,46,47
2012-03-02 17:00:00,1,0,1,3,14.76,17.425,81,15.0013,3,125,128
2012-03-02 18:00:00,1,0,1,3,14.76,17.425,87,12.998,4,154,158
2012-03-02 19:00:00,1,0,1,3,14.76,17.425,87,12.998,13,161,174
2012-03-02 20:00:00,1,0,1,2,14.76,17.425,87,12.998,8,95,103
2012-03-02 21:00:00,1,0,1,3,14.76,18.18,87,6.0032,2,97,99
2012-03-02 22:00:00,1,0,1,2,14.76,18.94,87,0.0,6,69,75
2012-03-02 23:00:00,1,0,1,2,14.76,18.94,87,0.0,3,15,18
2012-03-03 00:00:00,1,0,0,3,14.76,18.18,93,6.0032,1,26,27
2012-03-03 01:00:00,1,0,0,3,14.76,18.94,93,0.0,0,42,42
2012-03-03 02:00:00,1,0,0,3,14.76,18.18,93,6.0032,4,29,33
2012-03-03 03:00:00,1,0,0,2,14.76,17.425,93,11.0014,1,20,21
2012-03-03 04:00:00,1,0,0,2,14.76,17.425,93,12.998,0,5,5
2012-03-03 05:00:00,1,0,0,2,14.76,18.18,93,6.0032,2,0,2
2012-03-03 06:00:00,1,0,0,2,14.76,18.18,93,6.0032,0,10,10
2012-03-03 07:00:00,1,0,0,2,14.76,17.425,93,8.9981,2,11,13
2012-03-03 08:00:00,1,0,0,3,14.76,18.94,93,0.0,1,50,51
2012-03-03 09:00:00,1,0,0,3,15.58,19.695,87,6.0032,5,92,97
2012-03-03 10:00:00,1,0,0,2,16.4,20.455,87,0.0,31,136,167
2012-03-03 11:00:00,1,0,0,2,16.4,20.455,87,6.0032,32,177,209
2012-03-03 12:00:00,1,0,0,2,17.22,21.21,67,16.9979,46,252,298
2012-03-03 13:00:00,1,0,0,1,18.04,21.97,51,19.0012,86,244,330
2012-03-03 14:00:00,1,0,0,2,18.86,22.725,44,23.9994,152,274,426
2012-03-03 15:00:00,1,0,0,1,19.68,23.485,29,19.9995,144,258,402
2012-03-03 16:00:00,1,0,0,1,20.5,24.24,27,19.9995,164,301,465
2012-03-03 17:00:00,1,0,0,1,20.5,24.24,23,22.0028,106,277,383
2012-03-03 18:00:00,1,0,0,1,20.5,24.24,25,16.9979,52,250,302
2012-03-03 19:00:00,1,0,0,1,18.86,22.725,33,11.0014,35,199,234
2012-03-03 20:00:00,1,0,0,1,18.04,21.97,30,8.9981,29,118,147
2012-03-03 21:00:00,1,0,0,1,18.86,22.725,19,22.0028,21,131,152
2012-03-03 22:00:00,1,0,0,1,18.04,21.97,21,8.9981,18,117,135
2012-03-03 23:00:00,1,0,0,1,17.22,21.21,24,0.0,12,92,104
2012-03-04 00:00:00,1,0,0,2,16.4,20.455,30,23.9994,4,64,68
2012-03-04 01:00:00,1,0,0,2,15.58,19.695,34,12.998,18,57,75
2012-03-04 02:00:00,1,0,0,2,14.76,17.425,40,11.0014,13,67,80
2012-03-04 03:00:00,1,0,0,2,14.76,17.425,43,8.9981,4,18,22
2012-03-04 04:00:00,1,0,0,2,13.94,16.665,46,12.998,3,9,12
2012-03-04 05:00:00,1,0,0,2,13.94,15.91,46,15.0013,-1,5,4
2012-03-04 06:00:00,1,0,0,2,12.3,13.635,52,19.9995,1,3,4
2012-03-04 07:00:00,1,0,0,2,12.3,13.635,52,19.9995,1,23,24
2012-03-04 08:00:00,1,0,0,1,12.3,13.635,52,22.0028,11,54,65
2012-03-04 09:00:00,1,0,0,1,12.3,13.635,49,30.0026,12,106,118
2012-03-04 10:00:00,1,0,0,1,12.3,13.635,49,22.0028,31,162,193
2012-03-04 11:00:00,1,0,0,1,13.12,14.395,45,26.0027,64,187,251
2012-03-04 12:00:00,1,0,0,1,13.94,15.15,42,23.9994,71,258,329
2012-03-04 13:00:00,1,0,0,1,14.76,16.665,37,23.9994,107,257,364
2012-03-04 14:00:00,1,0,0,1,14.76,16.665,34,23.9994,106,230,336
2012-03-04 15:00:00,1,0,0,1,14.76,15.91,32,35.0008,81,256,337
2012-03-04 16:00:00,1,0,0,1,14.76,15.91,29,32.9975,68,233,301
2012-03-04 17:00:00,1,0,0,1,13.94,14.395,31,36.9974,48,216,264
2012-03-04 18:00:00,1,0,0,1,13.12,13.635,33,40.9973,17,166,183
2012-03-04 19:00:00,1,0,0,1,12.3,12.88,36,32.9975,13,118,131
2012-03-04 20:00:00,1,0,0,1,11.48,13.635,38,16.9979,7,78,85
2012-03-04 21:00:00,1,0,0,1,11.48,13.635,36,15.0013,9,72,81
2012-03-04 22:00:00,1,0,0,1,10.66,12.12,41,16.9979,7,55,62
2012-03-04 23:00:00,1,0,0,1,10.66,12.88,41,12.998,1,23,24
2012-03-05 00:00:00,1,0,1,1,9.84,11.365,44,12.998,2,13,15
2012-03-05 01:00:00,1,0,1,1,9.84,12.12,48,8.9981,2,2,4
2012-03-05 02:00:00,1,0,1,1,9.84,12.12,48,8.9981,4,2,6
2012-03-05 03:00:00,1,0,1,1,9.02,11.365,51,11.0014,-1,1,0
2012-03-05 04:00:00,1,0,1,1,8.2,11.365,55,6.0032,0,3,3
2012-03-05 05:00:00,1,0,1,1,8.2,11.365,55,6.0032,0,16,16
2012-03-05 06:00:00,1,0,1,1,7.38,9.85,59,8.9981,3,88,91
2012-03-05 07:00:00,1,0,1,1,7.38,9.85,59,8.9981,6,254,260
2012-03-05 08:00:00,1,0,1,1,8.2,11.365,59,7.0015,12,408,420
2012-03-05 09:00:00,1,0,1,2,9.02,12.88,60,6.0032,11,183,194
2012-03-05 10:00:00,1,0,1,2,9.84,12.88,60,0.0,11,70,81
2012-03-05 11:00:00,1,0,1,2,10.66,13.635,56,8.9981,15,85,100
2012-03-05 12:00:00,1,0,1,2,10.66,15.15,52,0.0,15,122,137
2012-03-05 13:00:00,1,0,1,2,10.66,12.88,55,19.9995,12,107,119
2012-03-05 14:00:00,1,0,1,2,11.48,12.88,57,23.9994,11,117,128
2012-03-05 15:00:00,1,0,1,2,12.3,14.395,53,12.998,19,110,129
2012-03-05 16:00:00,1,0,1,1,12.3,13.635,45,19.9995,29,176,205
2012-03-05 17:00:00,1,0,1,3,12.3,13.635,45,19.9995,8,375,383
2012-03-05 18:00:00,1,0,1,3,11.48,11.365,55,43.9989,11,365,376
2012-03-05 19:00:00,1,0,1,1,10.66,12.88,53,15.0013,6,221,227
2012-03-05 20:00:00,1,0,1,1,10.66,11.365,37,31.0009,7,173,180
2012-03-05 21:00:00,1,0,1,1,10.66,11.365,37,26.0027,2,119,121
2012-03-05 22:00:00,1,0,1,1,9.84,10.605,35,22.0028,0,77,77
2012-03-05 23:00:00,1,0,1,1,9.02,9.09,37,39.0007,2,27,29
2012-03-06 00:00:00,1,0,1,1,9.02,10.605,37,19.9995,-2,7,5
2012-03-06 01:00:00,1,0,1,1,8.2,9.85,44,16.9979,1,9,10
2012-03-06 02:00:00,1,0,1,1,8.2,9.85,44,15.0013,-2,1,-1
2012-03-06 03:00:00,1,0,1,1,7.38,8.335,51,19.0012,1,1,2
2012-03-06 04:00:00,1,0,1,1,7.38,8.335,51,19.9995,-1,2,1
2012-03-06 05:00:00,1,0,1,1,7.38,9.09,51,15.0013,1,26,27
2012-03-06 06:00:00,1,0,1,1,7.38,10.605,51,7.0015,2,92,94
2012-03-06 07:00:00,1,0,1,1,6.56,9.09,55,8.9981,5,264,269
2012-03-06 08:00:00,1,0,1,1,6.56,9.09,59,7.0015,14,487,501
2012-03-06 09:00:00,1,0,1,1,9.02,13.635,47,0.0,10,222,232
2012-03-06 10:00:00,1,0,1,1,9.84,12.88,44,0.0,15,113,128
2012-03-06 11:00:00,1,0,1,1,10.66,12.88,41,11.0014,20,114,134
2012-03-06 12:00:00,1,0,1,1,10.66,13.635,41,7.0015,9,129,138
2012-03-06 13:00:00,1,0,1,1,12.3,15.15,39,8.9981,16,147,163
2012-03-06 14:00:00,1,0,1,1,13.12,15.15,36,15.0013,20,107,127
2012-03-06 15:00:00,1,0,1,1,13.94,15.15,36,19.9995,24,144,168
2012-03-06 16:00:00,1,0,1,1,14.76,16.665,32,19.0012,22,232,254
2012-03-06 17:00:00,1,0,1,1,14.76,16.665,34,19.0012,22,430,452
2012-03-06 18:00:00,1,0,1,1,13.94,15.15,42,22.0028,12,442,454
2012-03-06 19:00:00,1,0,1,1,13.94,15.15,46,19.9995,9,278,287
2012-03-06 20:00:00,1,0,1,1,13.12,15.91,49,12.998,3,182,185
2012-03-06 21:00:00,1,0,1,1,13.12,15.91,49,12.998,4,142,146
2012-03-06 22:00:00,1,0,1,1,11.48,13.635,56,11.0014,6,97,103
2012-03-06 23:00:00,1,0,1,1,11.48,13.635,61,15.0013,2,54,56
2012-03-07 00:00:00,1,0,1,1,11.48,12.88,65,19.0012,4,8,12
2012-03-07 01:00:00,1,0,1,1,12.3,13.635,61,19.9995,1,6,7
2012-03-07 02:00:00,1,0,1,1,12.3,14.395,56,19.0012,1,5,6
2012-03-07 03:00:00,1,0,1,1,12.3,13.635,56,23.9994,1,1,2
2012-03-07 04:00:00,1,0,1,1,11.48,12.88,61,22.0028,1,4,5
2012-03-07 05:00:00,1,0,1,1,11.48,12.88,56,19.9995,1,17,18
2012-03-07 06:00:00,1,0,1,1,11.48,12.88,61,26.0027,5,106,111
2012-03-07 07:00:00,1,0,1,1,10.66,11.365,65,26.0027,11,334,345
2012-03-07 08:00:00,1,0,1,1,11.48,12.88,61,19.9995,11,553,564
2012-03-07 09:00:00,1,0,1,1,12.3,13.635,61,22.0028,11,252,263
2012-03-07 10:00:00,1,0,1,1,14.76,16.665,50,19.9995,20,121,141
2012-03-07 11:00:00,1,0,1,1,17.22,21.21,38,19.9995,30,130,160
2012-03-07 12:00:00,1,0,1,1,18.04,21.97,38,26.0027,41,174,215
2012-03-07 13:00:00,1,0,1,1,20.5,24.24,34,27.9993,25,175,200
2012-03-07 14:00:00,1,0,1,1,21.32,25.0,36,22.0028,38,139,177
2012-03-07 15:00:00,1,0,1,1,22.14,25.76,37,30.0026,43,165,208
2012-03-07 16:00:00,1,0,1,1,22.96,26.515,37,27.9993,34,257,291
2012-03-07 17:00:00,1,0,1,1,22.96,26.515,43,32.9975,58,553,611
2012-03-07 18:00:00,1,0,1,1,22.96,26.515,40,31.0009,32,512,544
2012-03-07 19:00:00,1,0,1,1,22.14,25.76,42,23.9994,15,339,354
2012-03-07 20:00:00,1,0,1,1,20.5,24.24,51,16.9979,16,239,255
2012-03-07 21:00:00,1,0,1,1,18.04,21.97,62,16.9979,13,179,192
2012-03-07 22:00:00,1,0,1,1,18.86,22.725,59,19.9995,8,148,156
2012-03-07 23:00:00,1,0,1,1,18.04,21.97,62,22.0028,5,60,65
2012-03-08 00:00:00,1,0,1,1,18.04,21.97,62,22.0028,11,31,42
2012-03-08 01:00:00,1,0,1,1,18.86,22.725,63,22.0028,5,17,22
2012-03-08 02:00:00,1,0,1,1,18.86,22.725,63,26.0027,6,1,7
2012-03-08 03:00:00,1,0,1,1,18.86,22.725,63,26.0027,0,3,3
2012-03-08 04:00:00,1,0,1,1,18.04,21.97,72,19.0012,0,-1,-1
2012-03-08 05:00:00,1,0,1,1,17.22,21.21,77,15.0013,0,27,27
2012-03-08 06:00:00,1,0,1,1,17.22,21.21,77,16.9979,4,103,107
2012-03-08 07:00:00,1,0,1,1,17.22,21.21,77,23.9994,6,325,331
2012-03-08 08:00:00,1,0,1,1,18.04,21.97,77,26.0027,12,571,583
2012-03-08 09:00:00,1,0,1,1,18.86,22.725,72,31.0009,19,279,298
2012-03-08 10:00:00,1,0,1,1,20.5,24.24,68,31.0009,17,118,135
2012-03-08 11:00:00,1,0,1,2,22.14,25.76,60,31.0009,46,154,200
2012-03-08 12:00:00,1,0,1,2,22.96,26.515,60,30.0026,27,220,247
2012-03-08 13:00:00,1,0,1,2,24.6,31.06,49,43.0006,36,199,235
2012-03-08 14:00:00,1,0,1,2,25.42,31.06,43,43.0006,47,157,204
2012-03-08 15:00:00,1,0,1,1,26.24,31.06,38,46.0022,23,158,181
2012-03-08 16:00:00,1,0,1,2,25.42,31.06,41,43.0006,37,307,344
2012-03-08 17:00:00,1,0,1,1,25.42,31.06,38,43.9989,53,549,602
2012-03-08 18:00:00,1,0,1,2,25.42,31.06,38,36.9974,45,545,590
2012-03-08 19:00:00,1,0,1,2,24.6,31.06,40,30.0026,20,395,415
2012-03-08 20:00:00,1,0,1,2,24.6,31.06,43,26.0027,19,281,300
2012-03-08 21:00:00,1,0,1,1,24.6,31.06,43,26.0027,26,205,231
2012-03-08 22:00:00,1,0,1,1,22.96,26.515,49,22.0028,12,137,149
2012-03-08 23:00:00,1,0,1,2,22.96,26.515,49,30.0026,7,92,99
2012-03-09 00:00:00,1,0,1,2,23.78,27.275,49,31.0009,5,50,55
2012-03-09 01:00:00,1,0,1,3,22.96,26.515,52,32.9975,1,15,16
2012-03-09 02:00:00,1,0,1,3,19.68,23.485,77,27.9993,1,10,11
2012-03-09 03:00:00,1,0,1,1,18.86,22.725,77,35.0008,1,12,13
2012-03-09 04:00:00,1,0,1,3,16.4,20.455,66,19.0012,0,0,0
2012-03-09 05:00:00,1,0,1,3,16.4,20.455,66,19.0012,1,27,28
2012-03-09 06:00:00,1,0,1,2,16.4,20.455,50,23.9994,2,88,90
2012-03-09 07:00:00,1,0,1,2,15.58,19.695,40,19.9995,6,266,272
2012-03-09 08:00:00,1,0,1,2,13.94,14.395,42,35.0008,15,484,499
2012-03-09 09:00:00,1,0,1,2,13.94,14.395,42,35.0008,17,265,282
2012-03-09 10:00:00,1,0,1,2,13.94,14.395,36,32.9975,13,147,160
2012-03-09 11:00:00,1,0,1,2,14.76,16.665,34,23.9994,17,167,184
2012-03-09 12:00:00,1,0,1,1,14.76,16.665,34,27.9993,26,167,193
2012-03-09 13:00:00,1,0,1,2,15.58,19.695,29,26.0027,48,174,222
2012-03-09 14:00:00,1,0,1,1,17.22,21.21,28,31.0009,45,128,173
2012-03-09 15:00:00,1,0,1,1,18.86,22.725,24,16.9979,49,189,238
2012-03-09 16:00:00,1,0,1,1,19.68,23.485,23,27.9993,49,285,334
2012-03-09 17:00:00,1,0,1,1,18.86,22.725,24,26.0027,69,493,562
2012-03-09 18:00:00,1,0,1,1,18.04,21.97,26,35.0008,30,437,467
2012-03-09 19:00:00,1,0,1,1,17.22,21.21,28,40.9973,12,232,244
2012-03-09 20:00:00,1,0,1,1,15.58,19.695,32,23.9994,3,159,162
2012-03-09 21:00:00,1,0,1,1,14.76,16.665,34,22.0028,6,131,137
2012-03-09 22:00:00,1,0,1,1,13.94,14.395,31,32.9975,7,101,108
2012-03-09 23:00:00,1,0,1,1,13.12,15.15,33,19.9995,10,75,85
2012-03-10 00:00:00,1,0,0,1,12.3,13.635,36,23.9994,8,70,78
2012-03-10 01:00:00,1,0,0,1,12.3,14.395,36,16.9979,1,51,52
2012-03-10 02:00:00,1,0,0,1,10.66,12.12,41,16.9979,12,35,47
2012-03-10 03:00:00,1,0,0,1,10.66,11.365,41,19.9995,0,20,20
2012-03-10 04:00:00,1,0,0,1,9.84,10.605,41,23.9994,0,0,0
2012-03-10 05:00:00,1,0,0,1,9.02,10.605,42,19.0012,3,6,9
2012-03-10 06:00:00,1,0,0,1,9.02,10.605,44,19.0012,1,6,7
2012-03-10 07:00:00,1,0,0,1,9.02,10.605,44,16.9979,5,34,39
2012-03-10 08:00:00,1,0,0,1,9.02,10.605,44,19.9995,15,96,111
2012-03-10 09:00:00,1,0,0,1,9.84,10.605,41,22.0028,22,126,148
2012-03-10 10:00:00,1,0,0,1,10.66,11.365,35,27.9993,45,174,219
2012-03-10 11:00:00,1,0,0,1,12.3,13.635,33,22.0028,58,213,271
2012-03-10 12:00:00,1,0,0,1,12.3,13.635,33,22.0028,86,233,319
2012-03-10 13:00:00,1,0,0,1,13.12,15.15,29,19.0012,86,269,355
2012-03-10 14:00:00,1,0,0,1,13.94,15.91,27,19.0012,117,268,385
2012-03-10 15:00:00,1,0,0,1,13.94,18.18,25,0.0,132,276,408
2012-03-10 16:00:00,1,0,0,1,14.76,18.18,23,0.0,114,273,387
2012-03-10 17:00:00,1,0,0,1,14.76,18.94,23,0.0,104,251,355
2012-03-10 18:00:00,1,0,0,1,14.76,18.18,21,6.0032,65,226,291
2012-03-10 19:00:00,1,0,0,1,13.94,18.18,25,0.0,25,159,184
2012-03-10 20:00:00,1,0,0,1,13.12,16.665,33,8.9981,18,105,123
2012-03-10 21:00:00,1,0,0,1,12.3,14.395,39,15.0013,16,85,101
2012-03-10 22:00:00,1,0,0,1,10.66,12.88,44,11.0014,18,81,99
2012-03-10 23:00:00,1,0,0,1,10.66,12.88,41,12.998,6,78,84
2012-03-11 00:00:00,1,0,0,1,10.66,14.395,44,6.0032,7,64,71
2012-03-11 01:00:00,1,0,0,1,9.84,12.12,52,11.0014,4,57,61
2012-03-11 03:00:00,1,0,0,1,9.84,12.12,60,8.9981,14,51,65
2012-03-11 04:00:00,1,0,0,1,9.84,12.12,60,8.9981,7,22,29
2012-03-11 05:00:00,1,0,0,1,9.84,12.12,60,11.0014,2,6,8
2012-03-11 06:00:00,1,0,0,1,9.84,12.12,70,11.0014,2,8,10
2012-03-11 07:00:00,1,0,0,1,9.02,11.365,69,8.9981,4,19,23
2012-03-11 08:00:00,1,0,0,1,9.02,11.365,69,8.9981,3,68,71
2012-03-11 09:00:00,1,0,0,1,10.66,12.88,60,15.0013,19,66,85
2012-03-11 10:00:00,1,0,0,1,13.12,15.15,49,19.0012,70,147,217
2012-03-11 11:00:00,1,0,0,1,14.76,16.665,43,19.0012,89,209,298
2012-03-11 12:00:00,1,0,0,1,16.4,20.455,37,19.9995,146,263,409
2012-03-11 13:00:00,1,0,0,1,17.22,21.21,41,19.9995,176,290,466
2012-03-11 14:00:00,1,0,0,1,18.86,22.725,31,19.0012,212,290,502
2012-03-11 15:00:00,1,0,0,1,20.5,24.24,29,19.9995,200,283,483
2012-03-11 16:00:00,1,0,0,1,20.5,24.24,31,23.9994,208,302,510
2012-03-11 17:00:00,1,0,0,1,21.32,25.0,27,19.9995,198,298,496
2012-03-11 18:00:00,1,0,0,1,21.32,25.0,29,19.0012,133,253,386
2012-03-11 19:00:00,1,0,0,1,20.5,24.24,31,19.0012,55,201,256
2012-03-11 20:00:00,1,0,0,1,18.04,21.97,47,15.0013,43,128,171
2012-03-11 21:00:00,1,0,0,1,17.22,21.21,54,15.0013,36,109,145
2012-03-11 22:00:00,1,0,0,1,16.4,20.455,54,12.998,12,77,89
2012-03-11 23:00:00,1,0,0,1,16.4,20.455,50,11.0014,13,36,49
2012-03-12 00:00:00,1,0,1,1,15.58,19.695,54,12.998,4,19,23
2012-03-12 01:00:00,1,0,1,1,15.58,19.695,50,8.9981,0,11,11
2012-03-12 02:00:00,1,0,1,1,15.58,19.695,54,7.0015,3,4,7
2012-03-12 03:00:00,1,0,1,1,14.76,17.425,50,8.9981,0,1,1
2012-03-12 04:00:00,1,0,1,1,13.94,16.665,61,12.998,-1,7,6
2012-03-12 05:00:00,1,0,1,1,13.94,16.665,61,12.998,0,14,14
2012-03-12 06:00:00,1,0,1,1,13.94,17.425,57,7.0015,3,82,85
2012-03-12 07:00:00,1,0,1,1,13.94,17.425,53,7.0015,8,260,268
2012-03-12 08:00:00,1,0,1,1,13.94,16.665,61,8.9981,17,551,568
2012-03-12 09:00:00,1,0,1,1,15.58,19.695,54,11.0014,20,257,277
2012-03-12 10:00:00,1,0,1,1,16.4,20.455,50,15.0013,38,98,136
2012-03-12 11:00:00,1,0,1,1,18.04,21.97,44,15.0013,39,111,150
2012-03-12 12:00:00,1,0,1,1,19.68,23.485,39,15.0013,59,167,226
2012-03-12 13:00:00,1,0,1,2,22.14,25.76,32,16.9979,73,181,254
2012-03-12 14:00:00,1,0,1,2,23.78,27.275,32,19.0012,75,143,218
2012-03-12 15:00:00,1,0,1,1,22.96,26.515,40,8.9981,75,158,233
2012-03-12 16:00:00,1,0,1,1,25.42,31.06,35,30.0026,77,256,333
2012-03-12 17:00:00,1,0,1,2,25.42,31.06,38,27.9993,86,556,642
2012-03-12 18:00:00,1,0,1,2,24.6,31.06,43,12.998,89,618,707
2012-03-12 19:00:00,1,0,1,2,22.96,26.515,49,15.0013,66,381,447
2012-03-12 20:00:00,1,0,1,2,22.96,26.515,49,15.0013,49,237,286
2012-03-12 21:00:00,1,0,1,2,22.14,25.76,56,15.0013,22,183,205
2012-03-12 22:00:00,1,0,1,2,22.96,26.515,56,15.0013,18,115,133
2012-03-12 23:00:00,1,0,1,1,22.96,26.515,56,15.0013,10,53,63
2012-03-13 00:00:00,1,0,1,2,22.96,26.515,52,12.998,5,16,21
2012-03-13 01:00:00,1,0,1,2,21.32,25.0,59,15.0013,1,15,16
2012-03-13 02:00:00,1,0,1,3,21.32,25.0,72,19.9995,0,1,1
2012-03-13 03:00:00,1,0,1,3,21.32,25.0,72,19.9995,0,0,0
2012-03-13 04:00:00,1,0,1,2,18.86,22.725,82,12.998,1,1,2
2012-03-13 05:00:00,1,0,1,2,18.86,22.725,82,12.998,-1,27,26
